NodeId,BrowseName,DisplayName,FullPath,NodeClass,DataType,Value,ParentId,Depth,NamespaceIndex,IsNamespaceNode,Timestamp
ns=1;g=ca9b1f27-496a-4ce4-bc2e-4e6243417cad,SetTriggeringCount,SetTriggeringCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/SetTriggeringCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.114021
ns=1;g=a58e9655-3bbe-414e-82ef-4c79498208a9,DeleteMonitoredItemsCount,DeleteMonitoredItemsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/DeleteMonitoredItemsCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.116021
ns=1;g=e1a10a5b-83b0-4738-8108-ce97350804ab,CreateSubscriptionCount,CreateSubscriptionCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/CreateSubscriptionCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.118020
ns=1;g=5bcad1db-79e8-4342-9659-6aac834ada19,ModifySubscriptionCount,ModifySubscriptionCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/ModifySubscriptionCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.121022
ns=1;g=fb6719aa-91c7-484f-aa58-391299fbcf2e,SetPublishingModeCount,SetPublishingModeCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/SetPublishingModeCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.123021
ns=1;g=a41b0a8b-e149-4668-a508-9adf8337059a,PublishCount,PublishCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/PublishCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.124021
ns=1;g=9625cb90-7c94-4fd3-8d65-910610547bfc,RepublishCount,RepublishCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/RepublishCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.127021
ns=1;g=3b52a97b-c03d-4851-a155-a9916ec025d7,TransferSubscriptionsCount,TransferSubscriptionsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/TransferSubscriptionsCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.130023
ns=1;g=a7b82785-1c83-4bcf-9e59-7d43cce6814d,DeleteSubscriptionsCount,DeleteSubscriptionsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/DeleteSubscriptionsCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.133021
ns=1;g=b884ee70-c7aa-41ba-a574-f6e59d4b7a1b,AddNodesCount,AddNodesCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/AddNodesCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.136022
ns=1;g=86008e3d-3f3e-42b5-9c8e-d9524ff60e31,AddReferencesCount,AddReferencesCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/AddReferencesCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.139021
ns=1;g=622e8ad8-3f00-446d-8b3a-230faf4e6715,DeleteNodesCount,DeleteNodesCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/DeleteNodesCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.142021
ns=1;g=fe50e352-79a0-488b-9a4f-c3ebf2b3e608,DeleteReferencesCount,DeleteReferencesCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/DeleteReferencesCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.144022
ns=1;g=78a40399-0282-4885-ab7a-4385e39d2c1f,BrowseCount,BrowseCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/BrowseCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.147024
ns=1;g=5a2830a0-1413-45a3-8045-7047a6264e0a,BrowseNextCount,BrowseNextCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/BrowseNextCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.150022
ns=1;g=8a26aeda-2258-411f-95e8-f2ed17ff6d81,TranslateBrowsePathsToNodeIdsCount,TranslateBrowsePathsToNodeIdsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/TranslateBrowsePathsToNodeIdsCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.152022
ns=1;g=430623fa-4193-4213-8c7a-d2b423d182a1,QueryFirstCount,QueryFirstCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/QueryFirstCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.155023
ns=1;g=426739e3-15d8-46ee-959d-aef52f22e01a,QueryNextCount,QueryNextCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/QueryNextCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.158022
ns=1;g=0f61d1d2-aba8-423c-8cab-60defeb0ca0f,RegisterNodesCount,RegisterNodesCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/RegisterNodesCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.161026
ns=1;g=77c26794-0f78-450b-a5f4-20c7e9be8ae2,UnregisterNodesCount,UnregisterNodesCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/UnregisterNodesCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.164023
i=3708,SessionSecurityDiagnosticsArray,SessionSecurityDiagnosticsArray,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionSecurityDiagnosticsArray,Variable,Type868,,i=3706,5,0,False,2025-11-04T15:23:12.167025
ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,SessionSecurityDiagnostics,SessionSecurityDiagnostics,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/SessionSecurityDiagnosticsArray/SessionSecurityDiagnostics,Variable,Type868,,i=3708,6,1,False,2025-11-04T15:23:12.170027
ns=1;g=99ada8d8-8a4c-4b75-a52d-d9dcc9d0b68a,SessionId,SessionId,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionSecurityDiagnostics/SessionId,Variable,NodeId,,ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,7,1,False,2025-11-04T15:23:12.174023
ns=1;g=af47b6a9-00ec-4084-9fbb-7989696a3123,ClientUserIdOfSession,ClientUserIdOfSession,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionSecurityDiagnostics/ClientUserIdOfSession,Variable,String,,ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,7,1,False,2025-11-04T15:23:12.176023
ns=1;g=88e33624-8c57-4c85-9b1f-f6f4f066d314,ClientUserIdHistory,ClientUserIdHistory,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionSecurityDiagnostics/ClientUserIdHistory,Variable,String,,ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,7,1,False,2025-11-04T15:23:12.179024
ns=1;g=254fbc7c-06f0-4432-8952-097fafdd4ece,AuthenticationMechanism,AuthenticationMechanism,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionSecurityDiagnostics/AuthenticationMechanism,Variable,String,,ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,7,1,False,2025-11-04T15:23:12.181022
ns=1;g=74e81c9b-0f3e-40e0-ba28-b7d56af678d3,Encoding,Encoding,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionSecurityDiagnostics/Encoding,Variable,String,,ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,7,1,False,2025-11-04T15:23:12.183023
ns=1;g=2aef74f1-3f28-47e4-ad8e-2504640ce9c7,TransportProtocol,TransportProtocol,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionSecurityDiagnostics/TransportProtocol,Variable,String,,ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,7,1,False,2025-11-04T15:23:12.185029
ns=1;g=028cba79-4498-4b92-b983-c7d664aeafe6,SecurityMode,SecurityMode,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionSecurityDiagnostics/SecurityMode,Variable,Type302,,ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,7,1,False,2025-11-04T15:23:12.188030
ns=1;g=d2d9b90d-9e64-4875-a429-a6243051e456,SecurityPolicyUri,SecurityPolicyUri,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionSecurityDiagnostics/SecurityPolicyUri,Variable,String,,ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,7,1,False,2025-11-04T15:23:12.190029
ns=1;g=44a017dc-f323-4948-8b57-788ea73baae8,ClientCertificate,ClientCertificate,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionSecurityDiagnostics/ClientCertificate,Variable,ByteString,,ns=1;g=25566c1e-8391-4ab0-8994-888348cf4f64,7,1,False,2025-11-04T15:23:12.192029
ns=1;g=ab4b0069-aed0-4954-8672-e45e107c841f,Pure Python Async Client Session1,Pure Python Async Client Session1,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1,Object,,,i=3706,5,1,False,2025-11-04T15:23:12.193029
ns=1;g=c4a20e7c-31e9-4a40-86f8-36f739b6ec67,SubscriptionDiagnosticsArray,SubscriptionDiagnosticsArray,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SubscriptionDiagnosticsArray,Variable,Type874,,ns=1;g=ab4b0069-aed0-4954-8672-e45e107c841f,6,1,False,2025-11-04T15:23:12.197031
ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,SessionDiagnostics,SessionDiagnostics,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics,Variable,Type865,,ns=1;g=ab4b0069-aed0-4954-8672-e45e107c841f,6,1,False,2025-11-04T15:23:12.200211
ns=1;g=e368c23f-e2ab-4368-9ca6-473b687b1e44,SessionId,SessionId,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/SessionId,Variable,NodeId,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.203211
ns=1;g=0e7f480c-d970-49d4-b09a-f756636848b1,SessionName,SessionName,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/SessionName,Variable,String,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.206212
ns=1;g=440ed421-66f1-4fd1-a40a-6a7755c20763,ClientDescription,ClientDescription,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/ClientDescription,Variable,Type308,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.207211
ns=1;g=fdfded35-95b6-4abb-b8af-aa734d42adf8,ServerUri,ServerUri,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/ServerUri,Variable,String,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,True,2025-11-04T15:23:12.210210
ns=1;g=b310b4e5-9528-4f56-a7e4-fc0c0315ac0d,EndpointUrl,EndpointUrl,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/EndpointUrl,Variable,String,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.213213
ns=1;g=44979d44-4053-4cc9-8f39-7dddb08086e0,LocaleIds,LocaleIds,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/LocaleIds,Variable,String,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.215211
ns=1;g=69995604-b1a6-4381-a9e7-181337573b98,ActualSessionTimeout,ActualSessionTimeout,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/ActualSessionTimeout,Variable,Double,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.217211
ns=1;g=6de4f563-c97c-4e11-aef1-a976876008c6,MaxResponseMessageSize,MaxResponseMessageSize,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/MaxResponseMessageSize,Variable,UInt32,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.219212
ns=1;g=abbce8dd-ee54-4ff8-83db-6f66320bf783,ClientConnectionTime,ClientConnectionTime,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/ClientConnectionTime,Variable,DateTime,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.222212
ns=1;g=5dc33598-6788-4826-b071-4225bc8561bd,ClientLastContactTime,ClientLastContactTime,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/ClientLastContactTime,Variable,DateTime,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.224216
ns=1;g=838efecb-795f-425f-ac78-30d9c09b93f3,CurrentSubscriptionsCount,CurrentSubscriptionsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/CurrentSubscriptionsCount,Variable,UInt32,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.226211
ns=1;g=de0b1782-98ed-4698-85b0-bc962e6aba9f,CurrentMonitoredItemsCount,CurrentMonitoredItemsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/CurrentMonitoredItemsCount,Variable,UInt32,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.228213
ns=1;g=d97d3ffa-b8d9-4506-8d0d-502ab1751fa6,CurrentPublishRequestsInQueue,CurrentPublishRequestsInQueue,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/CurrentPublishRequestsInQueue,Variable,UInt32,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.230212
ns=1;g=b38d89de-ca82-4085-b84d-2d03b973f829,TotalRequestCount,TotalRequestCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/TotalRequestCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.233213
ns=1;g=12817b90-62eb-4631-a9b0-e152977cf746,UnauthorizedRequestCount,UnauthorizedRequestCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/UnauthorizedRequestCount,Variable,UInt32,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.235213
ns=1;g=dda4b300-0bc4-4a17-aed6-81563eee6e05,ReadCount,ReadCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/ReadCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.237211
ns=1;g=93ee7ef1-5e70-4497-9dfa-a3922c549c0f,HistoryReadCount,HistoryReadCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/HistoryReadCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.240211
ns=1;g=8b1db60a-77e8-4923-beed-323469c92331,WriteCount,WriteCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/WriteCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.242212
ns=1;g=f67b7d6c-2107-443a-a608-f4efec306dc8,HistoryUpdateCount,HistoryUpdateCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/HistoryUpdateCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.245213
ns=1;g=0aef4c9c-bb44-415e-9ce1-569e5f9e26e3,CallCount,CallCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/CallCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.248213
ns=1;g=a4009bf3-3806-4108-bd6a-7d3c29b78ef0,CreateMonitoredItemsCount,CreateMonitoredItemsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/CreateMonitoredItemsCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.251210
ns=1;g=8d00509b-c76c-4d13-8492-e933323e4f85,ModifyMonitoredItemsCount,ModifyMonitoredItemsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/ModifyMonitoredItemsCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.254210
ns=1;g=a96825dd-e18a-4e29-aa9e-1a58fbe8134a,SetMonitoringModeCount,SetMonitoringModeCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/SetMonitoringModeCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.256210
ns=1;g=ca9b1f27-496a-4ce4-bc2e-4e6243417cad,SetTriggeringCount,SetTriggeringCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/SetTriggeringCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.258212
ns=1;g=a58e9655-3bbe-414e-82ef-4c79498208a9,DeleteMonitoredItemsCount,DeleteMonitoredItemsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/DeleteMonitoredItemsCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.260212
ns=1;g=e1a10a5b-83b0-4738-8108-ce97350804ab,CreateSubscriptionCount,CreateSubscriptionCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/CreateSubscriptionCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.263212
ns=1;g=5bcad1db-79e8-4342-9659-6aac834ada19,ModifySubscriptionCount,ModifySubscriptionCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/ModifySubscriptionCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.266213
ns=1;g=fb6719aa-91c7-484f-aa58-391299fbcf2e,SetPublishingModeCount,SetPublishingModeCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/SetPublishingModeCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.268213
ns=1;g=a41b0a8b-e149-4668-a508-9adf8337059a,PublishCount,PublishCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/PublishCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.270211
ns=1;g=9625cb90-7c94-4fd3-8d65-910610547bfc,RepublishCount,RepublishCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/RepublishCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.272212
ns=1;g=3b52a97b-c03d-4851-a155-a9916ec025d7,TransferSubscriptionsCount,TransferSubscriptionsCount,Root/Objects/Server/ServerDiagnostics/SessionsDiagnosticsSummary/Pure Python Async Client Session1/SessionDiagnostics/TransferSubscriptionsCount,Variable,Type871,,ns=1;g=0023e115-3441-41e9-94d4-9104224befaa,7,1,False,2025-11-04T15:23:12.274211
